Database,Schema,Table,Column,Data_Type,CONVERT,Size,Precision_Scale,is_nullable,Description,Trigger,MASK,USE?
Envio,dba,BRANCH_OWNER_INFORMATION,ID_COMPANY_TYPE,char,,5,0/0,TRUE,Id company type,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ID_EXP_DATE,datetime,,8,23/3,TRUE,Owner's id expiration date,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ID_NUMBER,varchar,,40,0/0,FALSE,Owner's id number,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ID_STATE,varchar,,5,0/0,TRUE,Owner's address state id tow digits,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ID_TYPE,varchar,,2,0/0,FALSE,"Owner's ID Type: DL - Driver's License, pp - Passport",,,
Envio,dba,BRANCH_OWNER_INFORMATION,LEGAL_NAME,varchar,,100,0/0,TRUE,Branch Legal name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,MAILADD_ID_STATE,varchar,,5,0/0,TRUE,Owner's mail address state is 2 digits,,,
Envio,dba,BRANCH_OWNER_INFORMATION,MAILADD_NAME_CITY,varchar,,60,0/0,TRUE,Owner's mail address city name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,MAILADD_STREET,varchar,,100,0/0,TRUE,Owner's mail address street,,,
Envio,dba,BRANCH_OWNER_INFORMATION,MAILADD_ZIP4CODE,varchar,,4,0/0,TRUE,Owner's mail address zip code 4 digits,,,
Envio,dba,BRANCH_OWNER_INFORMATION,MAILADD_ZIPCODE,varchar,,5,0/0,TRUE,Owner's mail address zip code,,,
Envio,dba,BRANCH_OWNER_INFORMATION,MAILADD_ZIPCODE_V,varchar,,20,0/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,NAME_1099,varchar,,100,0/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,NAME_CITY,varchar,,60,0/0,TRUE,Owner's address city name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,NAME_STATE,varchar,,60,0/0,TRUE,Owner's address state name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,NUMBER_1099,varchar,,20,0/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_ADDRESS,varchar,,100,0/0,FALSE,Owner's address,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_CREDITSCORE,numeric,,5,38/38,TRUE,Owner's credit score,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_CREDITSCORE_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_FNAME,varchar,,60,0/0,FALSE,Owner's first name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_LNAME,varchar,,60,0/0,FALSE,Owner's last name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_MNAME,varchar,,60,0/0,TRUE,Owner's middle name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_NICKNAME,varchar,,100,0/0,TRUE,Owner's nickname,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_SLNAME,varchar,,60,0/0,TRUE,Owner's second last name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER_SSN,numeric,,5,38/38,TRUE,Owner's social security number,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER2_CREDITSCORE,numeric,,5,38/38,TRUE,Second Owner's credit score,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER2_NAME,varchar,,150,0/0,TRUE,Owner's principal cosigner second name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER3_CREDITSCORE,numeric,,5,38/38,TRUE,Thirth Owner's credit score,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER3_NAME,varchar,,150,0/0,TRUE,Owner's principal cosigner last name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER4_CREDITSCORE,numeric,,5,38/38,TRUE,Fourth Owner's credit score,,,
Envio,dba,BRANCH_OWNER_INFORMATION,OWNER4_NAME,varchar,,150,0/0,TRUE,Owner's principal cosigner second last name,,,
Envio,dba,BRANCH_OWNER_INFORMATION,PHONE_1,varchar,,15,0/0,FALSE,Owner's primary phone,,,
Envio,dba,BRANCH_OWNER_INFORMATION,PHONE_2,varchar,,15,0/0,TRUE,Owner's secondary phone,,,
Envio,dba,BRANCH_OWNER_INFORMATION,PREEXISTING_UCC,varchar,,1,0/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,PREEXISTING_UCC_COMMENTS,varchar,,100,0/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,PRINTCHECKAS,varchar,,80,0/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,SYNC_COMPASS,smallint,,2,5/0,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,SYNC_COMPASS_COD_IND,numeric,,9,38/38,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,TAX_ID,varchar,,30,0/0,TRUE,Owner's tax id,,,
Envio,dba,BRANCH_OWNER_INFORMATION,TIME_INBUSINESS,datetime,,8,23/3,FALSE,Owner's amount of time in business,,,
Envio,dba,BRANCH_OWNER_INFORMATION,UCC_CREATED_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,UCC_EXPIRES_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ZIP_CODE,nvarchar,,40,0/0,FALSE,Owner's address zip code,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ZIP_CODE,sysname,,40,0/0,FALSE,Owner's address zip code,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ZIP4_CODE,char,,4,0/0,TRUE,Owner's address 4 digits,,,
Envio,dba,BRANCH_OWNER_INFORMATION,ZIPCODE_V,varchar,,20,0/0,TRUE,,,,
Envio,dba,BRANCH_PREFIX,ID_COUNTRY,varchar,,5,0/0,FALSE,Country ID for the prefix,,,
Envio,dba,BRANCH_PREFIX,ID_PREFIX,int,,4,10/0,FALSE,The prefix ID,,,
Envio,dba,BRANCH_PREFIX,PREFIX,varchar,,2,0/0,FALSE,The prefix for the country,,,
Envio,dba,BRANCH_RELATIONS,DATE_INSERT,date,,3,10/0,TRUE,Date when the row was inserted,,,
Envio,dba,BRANCH_RELATIONS,ID_BRANCH_MAIN,varchar,,10,0/0,FALSE,NEW AGENCY,,,
Envio,dba,BRANCH_RELATIONS,ID_BRANCH_SEC,varchar,,10,0/0,FALSE,OLD RELATED AGENCY,,,
Envio,dba,BRANCH_RELATIONS,ID_REASON,int,,4,10/0,TRUE,"Reason of the relation : Change of address, Change of papers, Re Open?",,,
Envio,dba,BRANCH_RELATIONS,USER_INSERT,varchar,,50,0/0,TRUE,User who inserted the row,,,
Envio,dba,CANCELATION_REQUESTS,DESC_CANCELATION_REQ,varchar,,30,0/0,FALSE,cancelation request description,,,
Envio,dba,CANCELATION_REQUESTS,ID_CANCELATION_REQ,numeric,,5,38/38,FALSE,"cancelation request ID, consecutive",,,
Envio,dba,CASHIER,AD_USER,varchar,,50,0/0,TRUE,Active directory user name,,,
Envio,dba,CASHIER,ADD_CASHIER,char,,40,0/0,TRUE,Cashier full name,,,
Envio,dba,CASHIER,ADMIN,char,N,1,0/0,TRUE,"is an admin? : Y - Yes, N - No",,,
Envio,dba,CASHIER,CISCO_EXT,varchar,,4,0/0,TRUE,Ext at phone system,,,
Envio,dba,CASHIER,DATE_CREATE_CASHIER,datetime,,8,23/3,FALSE,Date when the row was created,,,
Envio,dba,CASHIER,DEPARTMENT,varchar,,20,0/0,TRUE,Viamericas' deparment where the cashier is working currently,,,
Envio,dba,CASHIER,ID_CASHIER,char,,10,0/0,FALSE,Cashier ID,,,
Envio,dba,CASHIER,ID_FLAG,char,N,1,0/0,TRUE,"Cashier status ? : A - Active, I - Inactive",,,
Envio,dba,CASHIER,IS_COLLECTOR,bit,,1,1/0,FALSE,"is collector ? : 1 Yes, 0 - No",,,
Envio,dba,CASHIER,LOCATION,varchar,,15,0/0,TRUE,"Cashier's location name : TIJUANA, MEDELLIN, ..",,,
Envio,dba,CASHIER,NAME_CASHIER,char,,40,0/0,FALSE,Cashier active directory user name,,,
Envio,dba,CASHIER,PASS_CASHIER,char,,10,0/0,FALSE,,,,
Envio,dba,CASHIER,RED_PHONE_SKILL,int,,4,10/0,TRUE,,,,
Envio,dba,CASHIER,VIASAFE,bit,,1,1/0,FALSE,"Works with ViaSafe: 1 - Yes, 0 - No",,,
Envio,von_dba,CASHIER,ID_CASHIER,numeric,,9,38/38,FALSE,,,,
Envio,von_dba,CASHIER,ID_FLAG_CASHIER,char,N,1,0/0,TRUE,,,,
Envio,von_dba,CASHIER,ID_MAIN_BRANCH,varchar,,4,0/0,FALSE,Foreign key to dba.group_branch table,,,
Envio,von_dba,CASHIER,ID_TYPE_CASHIER,int,,4,10/0,FALSE,,,,
Envio,von_dba,CASHIER,ID_TYPE_PRIV,int,,4,10/0,FALSE,,,,
Envio,von_dba,CASHIER,LOGINID,varchar,,15,0/0,FALSE,,,,
Envio,von_dba,CASHIER,NAME_CASHIER,varchar,,50,0/0,FALSE,,,,
Envio,von_dba,CASHIER,PASSWORD,varbinary,,255,0/0,FALSE,,,,
Envio,dba,CHAIN,ID_CHAIN,varchar,,9,0/0,FALSE,The chain ID,,,
Envio,dba,CHAIN,ID_FLAG_CHAIN,char,N,1,0/0,TRUE,"the chain flag: A - Active, I - Inactive",,,
Envio,dba,CHAIN,ID_MAIN_BRANCH_PAYMENT,varchar,,4,0/0,TRUE,the ID main branch used to pay viamericas,,,
Envio,dba,CHAIN,ID_STATUS_CHAIN,char,N,1,0/0,TRUE,"the chain status: O - Open, C - Closed",,,
Envio,dba,CHAIN,LEGAL_NAME_CHAIN,varchar,,60,0/0,TRUE,the chain legal name,,,
Envio,dba,CHAIN,NAME_CHAIN,varchar,,60,0/0,TRUE,the chain name,,,
ViaChecks,Viacheck,CheckOnHoldReasons,CheckId,int,,4,10/0,FALSE,foreign key to dbo.checktable.checkid,,,
ViaChecks,Viacheck,CheckOnHoldReasons,CheckOnHoldReason,bigint,,8,19/0,FALSE,,,,
ViaChecks,Viacheck,CheckOnHoldReasons,HoldDate,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,CheckOnHoldReasons,IdGroup,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,CheckOnHoldReasons,SystemType,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,CHECKPROPERTY,CHECKPROPERTYID,int,,4,10/0,FALSE,,,,
ViaChecks,dbo,CHECKPROPERTY,ENABLE_VCL,bit,,1,1/0,FALSE,,,,
ViaChecks,dbo,CHECKPROPERTY,ENABLE_VCP,bit,,1,1/0,FALSE,,,,
ViaChecks,dbo,CHECKPROPERTY,PROPERTYNAME,varchar,,100,0/0,FALSE,,,,
ViaChecks,dbo,CHECKPROPERTY,PROPERTYNAME,tAppName,,100,0/0,FALSE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,CDCHEQUE,numeric,,13,38/38,TRUE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,CDMAKER,numeric,,13,38/38,TRUE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,CHECK_SCORE_ID,int,,4,10/0,FALSE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,CHECKID,int,,4,10/0,TRUE,foreign key to dbo.checktable.checkid,,,
ViaChecks,dbo,CHECKREADER_SCORE,CHECKPROPERTYID,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,RESULT,tAppName,,250,0/0,TRUE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,RESULT,varchar,,250,0/0,TRUE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,SCORE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,SYSTEM_DATE,datetime,,8,23/3,FALSE,,,,
ViaChecks,dbo,CHECKREADER_SCORE,VCLCHECKBATCHID,int,,4,10/0,TRUE,foreign key to dbo.batch table,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,AllowCredit,bit,,1,1/0,TRUE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,Amount,money,,8,19/4,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,BatchId,int,,4,10/0,FALSE,foreign key to dbo.batch table,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,Check_,varchar,,255,0/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,Check_,tAppName,,255,0/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,CheckBranch,tAppName,,10,0/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,CheckBranch,varchar,,10,0/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,CheckDate,datetime,,8,23/3,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,checkID,int,,4,10/0,FALSE,foreign key to dbo.checktable.checkid,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,CreditedDate,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,DateReleaseTemporaryAccount,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,DateSendTemporaryAccount,datetime,,8,23/3,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,IdReason,smallint,,2,5/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,RecordId,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,UserReleaseTemporaryAccount,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,UserReleaseTemporaryAccount,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,UserSendTemporaryAccount,tAppName,,50,0/0,FALSE,,,,
ViaChecks,Viacheck,ChecksOnTemporaryAccounts,UserSendTemporaryAccount,varchar,,50,0/0,FALSE,,,,
ViaChecks,dbo,checkStatusTable,color,varchar,,20,0/0,TRUE,,,,
ViaChecks,dbo,checkStatusTable,color,tAppName,,20,0/0,TRUE,,,,
ViaChecks,dbo,checkStatusTable,description,nvarchar,,200,0/0,TRUE,,,,
ViaChecks,dbo,checkStatusTable,description,sysname,,200,0/0,TRUE,,,,
ViaChecks,dbo,checkStatusTable,description,tSessionId,,200,0/0,TRUE,,,,
ViaChecks,dbo,checkStatusTable,name,sysname,,100,0/0,FALSE,,,,
ViaChecks,dbo,checkStatusTable,name,tSessionId,,100,0/0,FALSE,,,,
ViaChecks,dbo,checkStatusTable,name,nvarchar,,100,0/0,FALSE,,,,
ViaChecks,dbo,checkStatusTable,reserved,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,checkStatusTable,statusID,int,,4,10/0,FALSE,,,,
ViaChecks,dbo,checkTable,ACCOUNT,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,ACCOUNT,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,AMOUNT,money,,8,19/4,TRUE,,,,
ViaChecks,dbo,checkTable,APROBADO_MB,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,checkTable,BANK,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,BANK,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,batchID,int,,4,10/0,FALSE,foreign key to dbo.batch table,,,
ViaChecks,dbo,checkTable,Black_List_Id,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,checkTable,CASHLETTERID,varchar,,20,0/0,TRUE,consecutive number for cashletter sent to the banks,,,
ViaChecks,dbo,checkTable,CASHLETTERID,tAppName,,20,0/0,TRUE,consecutive number for cashletter sent to the banks,,,
ViaChecks,dbo,checkTable,CC,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CC,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CDBANK,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,checkTable,CDCHECK_PLUS,numeric,,13,38/38,TRUE,,,,
ViaChecks,dbo,checkTable,CDID_CLIENTE,varchar,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CDID_CLIENTE,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CHECK_,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CHECK_,varchar,,255,0/0,TRUE,Check number,,,
ViaChecks,dbo,checkTable,CheckBranch,varchar,,10,0/0,TRUE,Agency that processed the check,,,
ViaChecks,dbo,checkTable,CheckBranch,tAppName,,10,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CheckDate,datetime,,8,23/3,TRUE,Date of the check entering our system,,,
ViaChecks,dbo,checkTable,checkDate_real,datetime,,8,23/3,TRUE,Date of the check,,,
ViaChecks,dbo,checkTable,checkID,int,,4,10/0,FALSE,Primary Key ,,,
ViaChecks,dbo,checkTable,checkIdPadre,int,,4,10/0,TRUE,foreign key to dbo.checktable.checkid,,,
ViaChecks,dbo,checkTable,checkStatus,smallint,,2,5/0,TRUE,Status of the check; foregin key to check_Status_Table,,,
ViaChecks,dbo,checkTable,CheckTRN,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CheckTRN,varchar,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,credit_type,varchar,,3,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,credit_type,tAppName,,3,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,credited,smallint,,2,5/0,TRUE,"check credited to agents balance ? yes = 1, no -= 0",,,
ViaChecks,dbo,checkTable,CT,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,CT,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,EPC,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,EPC,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,Fee,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,checkTable,feeValue,numeric,,9,38/38,FALSE,,,,
ViaChecks,dbo,checkTable,IdAws,varchar,,50,0/0,TRUE,id of check in dynamo checktable,,,
ViaChecks,dbo,checkTable,IdAws,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,inserted,timestamp,,8,0/0,FALSE,,,,
ViaChecks,dbo,checkTable,IRN,varchar,,22,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,IRN,tAppName,,22,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,IsMobile,bit,,1,1/0,FALSE,"was the check processed on mobile app ? yes = 1, no = 0",,,
ViaChecks,dbo,checkTable,MICRLine,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,MICRLine,varchar,,255,0/0,TRUE,Micrline of the check,,,
ViaChecks,dbo,checkTable,naccount,numeric,,17,38/38,TRUE,numeric value of the account ,,,
ViaChecks,dbo,checkTable,ncheck,bigint,,8,19/0,TRUE,numeric value of the check number,,,
ViaChecks,dbo,checkTable,nrouting,bigint,,8,19/0,TRUE,numeric value of the routing,,,
ViaChecks,dbo,checkTable,OthersFee,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,checkTable,RemmitIRN,varchar,,22,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,RemmitIRN,tAppName,,22,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,Reprocesado,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,checkTable,Reprocesar,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,checkTable,returned,smallint,,2,5/0,TRUE,,,,
ViaChecks,dbo,checkTable,ScanOrder,smallint,,2,5/0,TRUE,visual order of the check in Viaone screen,,,
ViaChecks,dbo,checkTable,SERIAL,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,SERIAL,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,SNREENVIADO,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,checkTable,Source,char,N,1,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,TC,varchar,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,TC,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,TRANSIT,tAppName,,255,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,TRANSIT,varchar,,255,0/0,TRUE,Routing number,,,
ViaChecks,dbo,checkTable,UuidSender,varchar,,50,0/0,TRUE,if it was processed by Viaone client it has the unique id of client on dynamo ,,,
ViaChecks,dbo,checkTable,UuidSender,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,ValueFee,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,checkTable,viaproduct,varchar,,50,0/0,TRUE,viaone/viacheck version,,,
ViaChecks,dbo,checkTable,viaproduct,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,checkTable,LAST_UPDATED,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Account,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Account,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Agency,tAppName,,10,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Agency,varchar,,10,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Amount,money,,8,19/4,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,CheckAccountGiactId,int,,4,10/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,CheckGiactId,int,,4,10/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,CheckNumber,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,CheckNumber,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Fee,numeric,,9,38/38,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,IdLiquidation,bigint,,8,19/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,IdVerification,bigint,,8,19/0,FALSE,,,,
ViaChecks,Viacheck,CheckVerification,MakerGiactId,int,,4,10/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Module,varchar,,10,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Module,tAppName,,10,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,PayeeGiactId,int,,4,10/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Recommendations,tAppName,,-1,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Recommendations,varchar,,-1,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,RiskPercentage,decimal,,5,38/38,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Routing,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,Routing,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,UserName,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,UserName,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,UuidLog,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,UuidLog,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerification,VerificationDate,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Code,smallint,,2,5/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Color,nvarchar,,100,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Color,sysname,,100,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Color,tSessionId,,100,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,CreationDate,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Description,tSessionId,,500,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Description,sysname,,500,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Description,nvarchar,,500,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,GiactId,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,labelResponse,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,labelResponse,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Process,sysname,,60,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Process,nvarchar,,60,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Process,tSessionId,,60,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,ResponseToAgent,tSessionId,,500,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,ResponseToAgent,nvarchar,,500,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,ResponseToAgent,sysname,,500,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,RiskPercentage,decimal,,5,38/38,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,status,bit,,1,1/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Value,sysname,,60,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Value,nvarchar,,60,0/0,TRUE,,,,
ViaChecks,Viacheck,CheckVerify_ServicesCodes,Value,tSessionId,,60,0/0,TRUE,,,,
Envio,dba,CITY,CITY_CODE,varchar,,10,0/0,TRUE,The city code,,,
Envio,dba,CITY,FLAG_CITY,char,N,1,0/0,TRUE,"The city status : A - Active, I - Inactive",,,
Envio,dba,CITY,FLAG_TOP_TEN,char,N,1,0/0,TRUE,"is one of the top 10 ciites at its country ? : Y - Yes, N - No",,,
Envio,dba,CITY,ID_CITY,char,,5,0/0,FALSE,The city ID,,,
Envio,dba,CITY,ID_COUNTRY,char,,5,0/0,FALSE,"The country ID, foregin key to dba.country",,,
Envio,dba,CITY,ID_STATE,char,,5,0/0,FALSE,The State ID; foreing key to dba.states,,,
Envio,dba,CITY,IDCITYUNIQUE,varchar,,5,0/0,TRUE,Id city unoque Key,,,
Envio,dba,CITY,IS_URBAN,char,N,1,0/0,TRUE,"is an urban zone? : Y - Yes, N - No",,,
Envio,dba,CITY,LONG_PHONE_CITY,numeric,,5,38/38,TRUE,,,,
Envio,dba,CITY,NAME_CITY,varchar,,40,0/0,FALSE,The city name,,,
Envio,dba,COMISION,DATE_UPGRADE,datetime,,8,23/3,TRUE,,,,
Envio,dba,COMISION,FEET_COMISION,numeric,,9,38/38,FALSE,,,,
Envio,dba,COMISION,FEET_COMISION_COMP,numeric,,9,38/38,TRUE,,,,
Envio,dba,COMISION,FEET_COMPANY_COMM_B,numeric,,9,38/38,TRUE,,,,
Envio,dba,COMISION,FEET_CUSTOMER_COMM_B,numeric,,9,38/38,TRUE,,,,
Envio,dba,COMISION,ID_BRANCH,char,,10,0/0,FALSE,id branch for the commision setup; foregin key to dba.branch,,,
Envio,dba,COMISION,ID_COUNTRY,char,,5,0/0,FALSE,"id country for the commision, foregin key to dba.country",,,
Envio,dba,COMISION,ID_COUNTRY_SOURCE,varchar,,3,0/0,TRUE,"The country ID originator, foregin key to dba.country",,,
